attr1,attr2
52.9703,71.0090
62.4540,59.0457
48.3314,85.3670
74.0665,65.8310
48.5111,75.6302
54.7187,79.8448
60.1605,58.6244
55.5529,72.8959
62.2191,55.8548
67.9314,66.8493
70.3311,62.6851
51.6503,76.2001
74.1392,65.7158
50.5808,79.4006
51.5771,70.1029
59.4009,56.6568
75.6637,54.5467
54.5535,80.0023
69.1553,74.2761
50.3950,78.7045
71.9392,72.0335
53.2725,56.5246
64.4293,59.7769
56.3332,77.1254
50.4522,73.9725
74.5552,60.3231
77.6508,70.9606
54.8265,58.1932
68.9554,63.8066
53.7491,77.6342
52.7773,75.3156
58.7734,55.6505
67.6035,71.3943
73.5552,69.1069
74.2241,67.9713
68.9145,63.2188
69.7608,58.1966
58.0653,58.0883
62.8889,60.7020
64.8672,64.8141
76.9161,69.5434
51.0723,75.1364
67.1785,59.6065
59.0770,64.2805
52.7757,55.0080
73.4775,76.5816
62.3913,68.2484
76.8256,59.7065
68.8695,71.3924
72.5616,72.0940
69.1021,64.9247
77.8550,55.4767
74.1315,69.7299
64.7885,61.6654
62.9426,62.2418
73.9820,62.4291
60.3021,54.9285
51.8345,76.5662
66.0208,65.5496
61.4898,56.6927
57.4488,80.1111
70.7258,50.2137
49.0728,71.7989
59.0327,55.6796
69.7931,59.1259
75.3925,69.3936
71.7394,59.4570
56.0717,55.9601
60.7434,59.8719
81.2374,71.7414
72.2580,68.5975
59.2133,55.8217
74.0882,59.7717
60.0540,53.4030
54.8995,80.0740
71.1407,58.2955
53.4570,75.3510
58.4951,64.8036
77.5757,55.9843
55.1733,60.2973
59.1051,57.0964
60.0737,75.8559
72.3847,61.5905
65.3905,72.1876
55.4403,69.8287
75.4785,69.7913
71.4689,73.3572
53.1762,76.3360
72.0301,70.4452
66.4025,70.6610
55.4659,56.1985
60.4383,51.4019
68.4281,71.7213
48.8377,79.9923
71.7162,60.2202
59.1187,56.8642
53.0139,81.5622
65.0474,64.4326
66.1479,59.5356
55.6466,58.7302
67.1937,63.5801
53.6388,77.1384
78.0555,61.2914
66.9413,75.7689
55.0255,79.7126
71.6601,55.2835
72.5184,66.8859
64.4942,61.4276
58.0580,84.5899
56.7888,78.9069
73.1249,69.4187
60.3297,55.0851
75.7838,54.2794
57.1646,55.0046
55.3835,84.5121
73.0005,63.8604
50.0549,80.8302
58.9410,53.8271
64.6801,57.2579
64.1215,72.1331
60.9844,60.2162
59.8628,58.6551
65.0663,66.9550
53.4283,81.0512
55.1883,57.6131
77.4328,70.2463
66.6048,54.1279
51.2897,76.4165
51.9519,49.6623
76.8320,72.8970
59.8274,55.2789
53.2084,54.6085
59.4543,62.8953
53.5446,53.4756
73.7723,66.4160
58.3606,83.7986
66.0671,72.5445
70.2233,70.4178
66.5926,55.0807
54.6434,56.3176
63.2018,64.9539
72.8325,70.5812
71.6590,71.4804
70.3444,63.9849
53.9609,79.5278
75.0969,61.3603
68.9997,51.4416
68.9071,64.2895
76.9418,63.9744
60.5188,62.2438
77.4357,73.0439
73.3419,61.3751
65.4607,69.3343
75.0168,59.1854
51.9402,82.1799
75.1045,64.6594
52.3930,82.1697
65.6557,67.4399
64.9253,56.8335
59.1789,57.8536
72.4381,62.7976
75.9321,70.8916
73.5433,70.2007
70.3798,56.1669
63.3275,71.4321
59.3791,65.8859
79.1198,73.0321
61.9258,64.7083
75.8528,72.8327
84.7650,67.3632
61.6122,52.9154
71.9378,64.6299
60.9837,61.7140
63.7064,66.7352
71.7470,49.9311
55.2683,77.6384
58.9665,73.9856
75.8113,74.7951
57.9770,53.1920
50.5214,81.1700
67.8727,64.6176
70.0413,60.6354
52.0023,74.0088
76.2184,74.2802
73.4041,56.4136
58.1748,58.9298
59.9244,54.9725
57.2094,55.7326
55.6229,58.4341
74.2146,58.0604
49.4725,75.8692
61.5257,67.0198
65.7022,67.8501
59.0636,53.8733
61.5601,53.3741
78.1621,57.8801
72.3106,73.6163
47.7575,73.1971
55.8875,63.4464
65.7109,61.5431
71.7327,69.7508
60.3634,65.2255
64.7011,63.6112
70.5507,71.6329
74.7199,55.9643
64.8010,73.4655
70.7164,68.6218
67.9791,70.6227
54.8659,55.5554
71.8807,75.3540
77.9161,58.8327
60.0623,61.8874
59.1450,55.8966
62.9649,65.3641
60.0872,54.7694
77.9664,71.8558
65.2151,64.4294
48.9869,77.8079
70.6971,59.3679
73.5290,73.8857
57.6723,56.8727
75.4988,58.7120
71.7382,63.3447
70.2977,59.2607
69.5502,57.9349
76.6098,58.0142
59.6696,51.6027
58.7815,52.9216
59.0106,48.1177
56.7634,79.9658
65.0029,65.8402
65.9110,66.0833
71.3274,71.0045
77.7654,62.3162
53.8749,56.4434
82.1942,71.9913
69.7265,56.3573
67.3189,63.2296
62.5973,70.2557
72.5765,61.7674
60.4781,54.7324
72.3049,54.2867
65.1492,62.7984
76.5051,53.8801
57.0997,79.8538
65.3860,57.3181
53.5215,76.3369
75.0992,64.1446
59.8843,66.1312
66.3987,62.5964
51.3144,84.7923
52.2825,81.1916
56.4121,76.7313
68.6291,60.6011
59.2747,59.5187
66.9717,62.3550
75.5234,60.4863
60.4350,59.7710
73.0524,73.7799
70.8574,68.4429
49.5421,80.4104
65.0479,71.3579
74.4329,59.3320
64.4153,52.1044
72.2514,71.6603
53.0801,76.0507
74.5123,67.6824
73.1912,62.6284
65.4092,64.4789
59.4695,56.2919
51.1712,58.0865
67.9681,61.7933
51.4201,85.8997
65.9617,68.5389
56.0636,54.7515
57.7772,61.1105
76.4749,68.7760
67.4941,64.3003
70.1576,63.0541
54.9730,76.1494
56.1706,57.5566
65.4701,56.1364
49.0387,87.4111
73.0234,73.5629
77.9533,61.6058
66.2119,52.0634
70.0028,62.3844
70.4097,57.5566
50.2938,82.7325
72.9625,64.6575
62.7696,65.6032
69.1037,62.7979
51.9053,84.5111
69.7232,62.6824
61.0108,65.7080
49.5537,87.7262
61.1176,66.4682
64.5446,65.8545
68.6308,60.1950
59.9850,55.7460
59.0565,54.1849
66.9036,66.6034
69.8008,62.0929
64.6436,68.1730
56.0784,71.4792
62.5782,70.1079
52.6984,82.7390
73.4847,67.8388
70.9854,67.2877
56.7910,62.9781
65.4907,53.3529
65.6352,68.9784
66.4705,62.4601
75.6485,59.8899
67.9393,72.1921
74.4382,58.1287
51.2693,82.2942
59.6468,55.1056
76.9615,59.0436
66.0716,65.4420
58.5120,76.3947
62.7396,56.6679
59.6807,53.7560
50.8373,78.7836
67.5296,59.0846
74.9409,59.1612
68.9849,69.8140
57.1238,56.1469
58.3449,52.3408
72.5996,67.5260
63.8297,72.3008
64.3076,69.6466
81.1099,68.0397
65.7194,64.8706
54.3176,79.2243
54.2121,54.8556
77.2663,73.2391
72.8453,64.0770
72.5708,63.1594
76.3973,67.6339
59.3950,62.7417
62.4811,64.5012
54.8641,73.6016
66.1009,62.2830
64.4428,63.0718
72.7800,66.6154
69.3289,68.2031
56.3308,77.3406
70.9850,71.6564
75.1441,72.9333
54.3430,80.4829
57.9287,53.0648
52.8655,79.2829
54.7117,78.7958
71.9840,64.2398
76.3246,59.5932
75.3916,54.5445
57.9306,86.3904
56.9448,70.6542
55.4760,74.9823
59.7611,65.2201
64.7779,63.8172
69.7855,69.6397
60.8784,59.5541
75.5161,55.6148
61.7825,63.9058
68.8486,63.2223
65.9188,71.7469
68.7163,66.0843
77.0384,74.8193
66.4899,60.5819
51.0276,84.1078
54.6137,53.0757
71.1121,68.9868
71.3132,54.5779
64.9155,69.6072
71.4586,57.8213
67.8225,69.7414
66.9586,60.8021
52.1145,81.7293
57.8637,58.7369
68.9392,70.7598
64.1519,60.0859
60.5192,61.2719
58.8044,51.2777
62.3405,54.6207
71.9840,69.2342
72.9176,56.5213
75.0939,60.2798
65.9594,72.3398
77.5422,70.0942
75.7394,67.6084
72.2235,67.2438
61.2832,56.0504
59.9424,52.7098
75.7702,61.8575
51.1561,78.2200
70.6934,55.0506
65.6693,64.4755
64.7780,55.1362
72.7096,72.7060
59.7798,61.7094
76.8082,62.4576
78.3394,59.2996
64.6733,51.2240
65.2371,66.2597
54.5361,53.8239
51.8739,73.4714
55.1094,78.2440
55.0627,56.6612
61.7393,51.1692
51.1946,83.1759
63.3861,61.7500
59.4845,69.3081
65.5340,57.0403
57.4170,55.2461
70.2432,65.4057
75.0572,65.0205
57.2901,84.4246
55.0300,60.0973
53.0039,76.8529
66.5617,65.4402
55.5132,81.6826
75.0945,60.7798
57.1551,64.7185
51.3945,81.2329
59.1734,71.1896
60.6180,58.8930
48.9573,76.4875
60.3751,64.4978
54.6320,81.4784
62.1799,69.4539
63.9028,57.8893
66.3985,61.5721
48.3108,79.7042
81.5933,68.5097
66.1511,63.6195
53.6446,80.0983
66.9881,58.2400
57.4144,55.1720
66.6201,54.5776
57.8773,57.3979
54.7738,83.8439
70.8896,74.0460
72.7020,69.2426
56.3565,58.0285
71.3109,65.6153
69.5213,74.1238
58.1263,58.1980
72.4224,71.5581
53.9404,73.8985
52.3659,79.4140
51.8692,83.6004
65.1535,63.1094
71.9208,68.4338
57.4804,71.1311
59.5429,66.3340
65.1267,59.0100
63.6394,66.3515
69.0967,57.6117
47.4171,74.9284
75.3918,62.4160
60.6813,58.2520
71.4777,61.0896
55.1429,58.3252
72.3205,53.4318
70.8761,67.6177
52.8810,79.2869
65.6552,62.6957
61.7265,59.2938
59.3578,62.6902
50.7629,83.6023
75.0529,59.3245
75.4274,60.7148
63.3095,67.9542
57.3233,79.9204
77.1925,63.7742
47.4331,79.8800
63.8397,63.8240
70.9202,50.4494
72.3076,57.2260
75.2724,70.9413
73.0973,69.8715
74.5025,70.2714
51.6720,85.2978
74.8955,70.6685
53.1249,83.8125
69.6854,68.3872
64.2338,67.0867
61.2745,63.8142
81.0595,70.6393
52.2130,78.5961
59.7734,56.7779
64.0614,65.8540
72.8198,58.8735
79.7501,62.3141
56.2521,60.1088
62.1957,60.1027
72.8437,70.5774
66.3623,68.1481
55.3950,59.2402
62.0266,60.3989
71.7186,70.6274
51.9773,82.3287
65.6760,67.2831
63.5431,67.1086
67.2121,69.9845
52.2873,56.7141
71.4700,60.6640
57.6193,64.1502
56.5996,61.7349
64.4777,62.5416
55.1813,76.0362
81.3223,71.4274
52.7765,78.6763
70.9896,59.6439
56.5907,54.8795
69.0793,65.6820
66.6856,69.0714
67.2695,55.8360
78.7969,70.0457
69.8818,71.2598
68.1664,71.1929
53.9109,52.5233
61.7791,65.4310
63.8236,65.7129
51.4997,75.7140
49.6542,84.1487
59.4628,58.2222
71.5540,69.6974
71.6901,61.5018
71.3532,60.8970
51.7905,82.9002
52.9144,59.8434
62.3692,61.2431
68.0633,64.4638
64.3694,63.8737
52.2857,82.1931
60.7065,54.2545
61.0519,58.2250
63.5332,49.7596
61.5209,58.6384
51.3022,77.7203
60.8355,54.1155
57.5617,61.5864
65.3918,59.8462
59.0397,56.2323
50.7868,76.3981
56.2786,55.2722
77.8251,69.4510
68.1858,65.0174
72.9390,63.3638
56.4266,50.3520
62.3516,52.4673
59.1343,61.4229
67.5172,59.9966
61.2038,55.2260
67.6566,76.5151
69.5343,58.2952
55.9484,77.7370
52.1251,81.8196
74.6740,59.2213
57.6776,53.6077
53.3756,82.8545
61.8110,64.3360
55.8863,80.3687
65.8050,59.9118
55.4336,83.2643
56.4131,58.4148
57.2209,57.8119
73.7256,54.2303
75.7966,76.3481
70.0272,62.8926
69.3441,64.8342
69.5689,64.9577
64.1290,67.6703
54.4892,56.7043
60.8723,60.5193
62.3718,62.6960
60.5755,63.4394
58.1101,63.7338
72.1899,55.0650
72.8342,62.6077
64.5105,59.0553
67.1223,57.4751
54.4689,74.4286
68.1033,69.4750
70.3114,55.9705
52.3193,81.0591
71.4773,57.3653
52.1564,71.3466
79.0091,66.1111
75.7844,52.4129
54.0972,81.9889
60.4038,58.2129
58.8238,55.2512
58.6141,56.4007
80.1065,72.6380
58.7494,80.8809
80.2906,70.9887
56.2029,78.8622
53.6898,56.6106
55.6268,57.7479
68.7668,56.5758
72.2757,64.9450
68.4589,63.3296
51.4936,80.7293
71.0860,67.3514
56.5232,74.8669
68.5222,66.5269
56.2483,55.4206
55.9430,54.1639
58.9626,58.3543
78.3791,73.4321
75.4051,72.8990
51.8442,79.1257
59.9055,53.2977
73.6011,59.8350
64.7258,69.0349
57.2537,59.0891
49.4985,81.3983
73.7759,73.5274
58.4172,53.7097
74.2630,62.1259
76.3220,73.6597
80.6879,72.3178
65.9547,58.7210
75.7505,58.7734
56.8353,74.6531
61.1071,54.6136
72.1696,60.2080
72.6318,54.7932
72.6439,54.5168
74.6044,56.7891
73.7331,72.0336
75.0481,63.2130
56.5589,53.8006
53.2636,73.1410
59.0485,65.3971
61.7748,60.3577
72.6914,58.6838
65.3154,63.1369
66.0657,57.6605
52.3051,50.5620
75.2267,58.7278
52.8500,83.1972
59.4894,54.4573
74.7609,70.3801
73.7905,60.6223
71.8319,63.3791
73.7869,60.7454
58.7111,57.5588
50.9718,82.3905
57.0627,52.3507
76.3769,69.9597
78.9732,71.3638
73.3423,56.5653
62.1289,59.2000
62.5371,58.7756
57.0320,52.4433
59.5855,58.6693
54.3300,76.0901
73.7307,66.3799
63.8411,71.8679
45.6753,77.6989
59.7602,61.7216
51.4809,79.1292
58.7120,45.5750
56.8184,79.8797
57.8039,57.4265
53.6984,79.3980
54.2578,50.3327
49.5317,75.2779
62.3197,67.8952
73.3431,69.1062
73.1087,69.4629
73.6150,58.3762
61.1645,56.1409
48.6334,82.8718
57.8492,56.9640
73.4267,60.4655
60.2842,59.3995
58.3424,58.6848
53.0196,75.5598
66.0865,66.4019
70.1621,72.8275
72.6138,55.4073
54.9302,75.6812
59.3638,57.2366
64.4281,56.5363
57.7528,53.9822
54.4045,76.8207
65.4849,54.4802
50.6511,74.4998
65.5977,62.9790
58.1813,59.6136
78.8191,61.8248
65.6831,59.9909
57.8958,64.7081
60.3612,56.6234
66.4696,66.8859
72.5974,57.0622
54.1901,77.4503
77.0496,69.1891
50.5582,78.6666
55.2586,71.1125
50.9770,57.3261
68.3300,58.3685
60.5821,56.8691
53.8498,71.5741
79.2502,68.9954
78.1616,74.3731
55.6373,73.9550
58.2741,56.1490
55.1774,80.1578
68.2861,60.4633
54.5055,80.8617
58.1381,53.7332
63.4226,52.7755
60.9442,54.4776
57.4008,54.0589
59.1159,59.1992
65.2936,60.1127
62.7657,63.8107
75.1662,70.8115
74.7516,65.9616
53.6582,81.0261
59.2635,58.4872
69.4079,70.4238
58.6660,54.0302
71.6204,66.5907
68.0014,62.5713
60.7751,60.2364
60.5097,52.5384
64.5981,49.9108
56.0315,56.4591
68.0510,57.7121
56.5308,59.2814
63.3855,62.9869
62.1096,59.5028
63.4360,67.9704
49.0421,79.4572
61.2446,64.6690
73.7022,71.0819
72.6618,73.1973
69.9877,71.9197
69.7146,57.2799
76.8313,70.7923
66.2548,59.3312
70.6063,65.2986
65.1087,70.3286
74.6194,60.0014
50.5123,75.7398
67.3121,55.7811
67.2829,63.2178
52.5892,79.3511
73.0675,60.5600
50.5815,77.2116
71.3764,55.0136
76.6273,57.0331
60.8823,55.2616
61.9104,58.9806
65.0293,57.2385
78.5441,54.5469
71.2048,72.5700
72.7903,69.5527
54.4454,77.1968
64.1787,63.3495
51.5905,84.0097
68.8399,62.4632
60.3984,55.3801
72.1217,56.2887
52.5887,79.5890
74.0667,62.4261
63.5745,69.0053
70.4106,61.9455
77.0246,69.8471
63.6197,50.1978
71.0656,68.0182
56.5618,53.7430
71.0909,66.6602
61.6848,52.8885
56.4244,59.0551
71.4899,67.1255
69.6422,64.6932
73.7418,59.3972
73.0608,59.0176
55.8299,62.0618
57.1176,57.5598
58.4089,60.1972
52.8501,71.4041
80.0477,70.9273
71.5350,60.6673
57.2534,59.1015
74.3372,71.2300
51.9997,55.3669
61.4126,56.1368
72.4187,56.4632
70.5857,53.3904
57.4752,79.5138
64.3202,63.1132
57.3605,59.0682
62.9102,60.8671
57.4129,59.3360
79.3260,71.5132
60.4467,57.0877
73.1706,73.1554
60.6257,62.3095
76.2824,56.8832
73.1951,51.1409
49.3563,75.1123
69.6003,56.6676
72.8851,55.1484
53.5550,79.6074
74.8484,70.3944
73.1041,60.7296
64.0681,50.9483
47.8700,81.7548
68.2760,61.1179
76.9425,69.3026
70.9266,61.8441
69.7208,56.7608
76.5491,69.2069
69.5604,68.4539
74.8235,69.9060
56.0025,54.4123
60.6454,59.4179
77.4516,69.3609
75.9491,71.2154
60.6640,66.1607
63.4839,60.3805
72.5597,70.4968
58.6129,60.8437
66.3849,67.7103
51.7260,79.9814
69.2370,61.6455
65.8966,58.6057
72.0602,67.8558
51.5242,82.4963
57.4342,68.3247
76.7656,74.1065
57.9114,56.1978
56.2676,53.6557
70.8090,76.3798
79.0666,59.9797
64.5013,64.0635
51.4275,75.4856
55.2061,76.7444
72.0601,69.7422
71.4449,58.8384
75.8737,73.0134
50.4575,57.2214
59.7404,61.3082
58.1175,56.4684
66.9879,62.3841
74.8383,68.7057
72.6781,60.2467
60.0027,57.6968
70.0825,68.0740
72.7894,55.4557
72.3840,65.6869
70.7905,52.9132
56.0930,60.2182
72.7229,70.5720
61.6722,62.4599
75.0413,71.5991
77.7048,61.1902
68.0292,59.6559
68.8965,72.0764
60.9456,71.4113
76.4024,69.5084
70.4311,55.8117
71.1095,60.4919
63.7165,67.4565
52.7578,80.4298
53.6739,74.1287
54.5863,82.9238
70.9293,72.5048
54.7262,54.2108
70.2148,70.7861
73.6169,59.8569
72.1542,67.6711
71.0021,60.7940
74.3898,59.0207
57.1871,55.3992
64.4370,61.4045
59.8105,54.7693
51.7761,84.5323
72.7260,70.7986
55.7025,76.6690
64.5739,64.2381
72.6920,56.7867
73.1322,61.5783
67.4661,70.5798
72.2958,57.2425
55.0257,75.8869
77.3180,69.0477
50.6758,73.3635
70.0904,72.7365
74.5790,68.2222
64.5217,61.3208
52.6927,76.8728
59.3648,55.2376
52.0440,73.7643
58.2735,54.0969
54.0018,75.2340
76.9255,67.3325
66.9083,73.0526
69.3152,65.9394
51.9139,73.9990
67.0268,69.5420
61.7589,57.7083
63.6450,68.6093
56.3399,66.8671
51.4351,81.8155
74.4107,59.3481
71.9785,54.0252
74.7882,59.5403
62.9682,62.3595
54.3782,81.6879
62.2607,64.4069
76.2176,54.8802
67.8499,65.9928
57.0595,58.9616
53.5618,61.3010
68.6069,61.5057
60.4063,59.8799
79.1092,55.1413
73.1121,56.9326
57.7280,55.6191
75.5084,68.8084
58.2558,70.9058
70.2508,61.1543
66.3510,72.6555
62.2167,57.2154
68.7661,48.7531
54.6388,53.7190
67.8764,74.4738
57.6814,52.8768
68.9664,70.9639
58.3353,61.7444
81.1611,72.8807
78.6928,60.6468
68.0534,58.4940
54.1223,77.9778
74.7620,73.8354
70.9458,72.5282
65.5568,73.6989
69.6065,61.9671
62.1989,54.2902
52.0474,80.3120
63.3670,66.3534
52.5075,75.8511
60.5872,61.9848
59.7951,59.1906
51.5463,79.5689
56.6136,54.4798
56.5187,48.2401
52.3675,75.2299
58.0808,63.7228
74.3883,68.8931
58.6155,56.6249
52.0021,82.8533
48.8577,81.3242
48.7672,76.9827
48.8167,77.6541
62.4572,61.6310
50.6756,76.2617
65.6725,66.5724
50.4310,59.2021
70.9588,70.0161
55.8204,50.9742
55.3893,79.4904
75.3764,71.3087
66.5426,62.6582
75.1059,56.2404
59.0775,54.4579
62.0121,54.8198
55.0453,77.8377
59.1105,60.0531
52.3415,83.1541
75.1228,71.8398
52.0690,82.2475
55.7750,52.3568
53.9720,82.9079
71.5246,59.2617
52.8893,51.3772
64.5698,70.3149
53.1360,73.7661
73.3513,70.5537
62.3361,54.7646
58.9918,56.4472
76.4765,54.9521
81.0033,61.6042
55.0745,81.1195
72.8424,66.9004
57.4168,58.5451
63.4201,69.5163
53.6359,82.8569
80.4186,70.7119
63.8298,57.3285
76.2722,74.7655
75.7182,62.3268
61.7752,66.5572
65.7219,69.6461
54.6206,58.0084
57.9497,60.2257
62.5655,54.6601
51.0606,78.1645
71.6258,67.8729
77.1990,59.5173
69.5016,66.5084
69.8061,67.1872
71.2882,71.1670
64.7242,68.1096
58.7900,76.4781
74.1432,60.1215
51.2577,77.0430
69.6766,62.7487
65.2164,63.6940
73.6957,55.1211
53.1665,81.2806
70.9365,57.8303
64.8960,66.9854
76.2007,61.2887
75.5070,65.7817
61.5626,61.5808
60.0394,63.7213
58.7905,56.5410
68.1752,61.2329
63.4328,65.7826
70.9482,69.4457
61.9531,56.0271
72.7280,59.8059
55.9890,77.0886
84.4438,69.2046
75.3342,60.9485
69.1354,63.3668
67.6504,54.2277
65.1774,62.4064
70.8399,69.5862
75.9947,57.6735
74.6095,65.2149
52.9653,79.2736
62.5673,50.7269
72.0633,67.6329
65.3639,69.0379
58.1733,52.0365
49.1862,77.6465
62.3504,53.8756
58.9255,54.8985
55.6904,50.4037
64.3549,71.6708
76.3285,73.8405
70.0587,70.0732
65.4400,72.0141
55.5432,88.0826
64.5154,51.7189
73.4253,60.8837
67.7461,54.1825
61.2300,66.3420
54.0778,80.1291
50.7089,78.1199
54.3917,78.2794
59.0995,48.6900
74.3273,48.1330
59.5564,55.7068
72.6162,52.8463
57.6773,54.9702
62.5327,57.2228
67.3892,65.9419
74.9108,60.9272
61.8424,59.6990
61.7600,68.0568
61.9472,64.9965
74.4646,72.6622
59.0644,54.9262
53.1984,87.5535
74.1474,71.0011
51.5604,80.3809
57.4611,54.2316
54.3289,55.4540
62.3941,66.7735
69.2012,72.6941
57.3785,57.6870
62.1681,81.3696
70.3538,60.4732
61.0675,62.6164
61.3171,56.7672
56.1625,58.6467
68.9755,68.9763
62.7061,64.0835
59.8549,61.8524
59.3945,55.9261
51.9286,65.3869
71.0662,61.5011
69.9884,69.4829
58.2363,73.3644
84.2336,73.9214
60.2651,56.5316
72.6426,67.7095
51.5640,81.3251
73.3499,53.6452
73.8366,70.3327
65.2760,69.2360
70.6899,61.2182
73.3825,60.8469
52.7643,73.9410
65.5298,63.6698
72.5078,71.4029
60.9495,64.6581
66.5313,64.5488
72.2609,57.3378
74.3008,74.0141
54.0755,77.7231
55.3086,84.7188
75.3207,73.5583
55.8075,56.9804
73.9821,69.0037
50.7691,82.4415
61.4278,62.2126
53.6879,82.0251
66.8304,65.3558
76.7544,59.5911
71.9162,60.8272
66.9885,60.3486
62.7406,67.2556
60.8870,63.4526
58.9882,62.2348
66.5700,57.5562
65.5644,60.2717
49.1390,84.2767
57.2039,76.4144
80.9540,71.4483
69.1557,64.3439
62.8984,62.7239
70.8412,71.8664
63.3206,68.1201
71.4930,70.5429
72.1903,61.8643
75.1975,76.8018
58.5722,58.3201
53.1033,82.3135
52.8660,79.8030
49.4902,72.1393
50.7754,82.2004
56.6179,52.8816
64.1013,58.1488
72.4848,64.1831
54.6014,52.5788
76.9898,57.5972
63.8751,60.3811
57.7225,61.7392
64.7522,62.3928
54.4482,79.0710
79.3779,73.4843
55.6681,57.0228
55.2995,54.5246
50.0389,81.5519
50.2049,77.7090
50.7946,80.4482
76.0396,66.9632
72.3858,60.6667
71.1762,62.2891
74.3722,57.5206
52.4254,83.6724
56.8575,56.9588
55.6386,55.6290
72.9875,58.5501
67.2612,68.2072
73.7027,55.7474
81.0482,72.7904
60.4411,66.0409
59.4429,53.8875
73.7286,63.1609
59.5536,62.6831
56.5338,59.0742
73.6497,67.1955
58.8870,57.1802
72.2240,68.1814
59.8468,63.0184
52.1569,75.1459
71.1983,58.3357
71.6561,62.2452
63.5989,61.2785
58.5335,78.3317
75.6630,72.8511
60.6970,72.5227
73.6363,54.8464
66.2925,67.9211
76.4933,69.1944
76.4725,64.2087
64.2263,66.2459
60.7226,56.0256
59.4297,50.5035
73.0143,65.6738
67.9175,70.4338
74.5008,56.5931
55.8436,69.7914
75.7566,73.3256
63.1503,57.0284
47.5538,84.6837
56.1857,73.9144
56.9183,57.6770
51.1575,82.6285
63.7121,59.0638
68.6917,59.5375
71.6169,66.6957
52.3254,77.9095
77.9594,55.7930
78.0487,56.8743
50.8927,75.9510
54.4567,74.2573
60.7320,51.1397
57.9771,57.9380
59.8977,53.7912
79.6285,67.4166
77.4499,56.6771
55.4181,79.3177
67.1357,63.3604
74.7878,69.7276
55.9045,57.0843
71.6557,65.9804
81.2562,57.6169
82.3619,73.0502
57.8756,66.9017
65.0790,64.5829
73.8419,71.2822
73.9178,55.8700
74.3185,59.1859
59.1625,53.8674
74.7776,74.0883
58.2312,65.5815
70.8605,63.1231
52.9604,79.7841
52.4923,52.9501
74.8188,60.3526
57.8912,62.2457
63.7143,67.7592
56.2236,51.6034
52.7808,76.1145
56.3669,54.8265
54.9022,57.8681
50.4041,81.1312
63.8405,65.2996
77.4225,60.7928
64.9884,61.6698
69.3025,73.5884
73.9177,56.2092
62.9568,50.5637
76.4147,74.6117
74.2573,54.1179
51.4670,79.3801
73.5717,70.7757
71.0240,73.4603
64.1627,72.1653
69.8765,64.9427
56.2542,58.8971
59.6211,53.7127
49.9206,79.4659
55.4136,73.7032
74.2940,62.9410
67.7668,60.1401
52.8259,85.8812
51.7909,81.0288
74.2404,67.2593
72.3740,59.6683
75.9525,71.8404
57.5459,59.6916
66.6875,70.7974
59.9487,52.7438
66.4219,52.9896
53.0584,81.9771
67.2698,65.8383
72.2094,69.3434
66.9551,59.7167
70.8646,51.3791
55.9877,52.5184
52.9062,81.7450
57.2118,61.2915
63.1841,71.1028
75.7784,60.0374
73.1316,59.5864
76.4664,58.1088
54.8946,54.4120
75.6772,73.2930
66.8317,59.3084
77.1541,60.5811
77.2900,73.0473
60.9396,55.2980
71.8079,65.5026
51.1058,79.1743
50.6438,78.3544
56.1469,59.8287
76.4065,72.6666
58.8871,65.1292
76.1295,70.0321
59.7179,54.5814
61.1565,58.4972
68.5513,57.5783
60.3278,56.5660
75.3457,58.1051
79.7289,70.6795
65.1504,65.8771
69.5676,66.4018
72.3711,61.4538
59.0780,87.6310
59.7835,59.7693
69.8827,77.4701
79.5539,72.4569
52.6742,75.8298
64.5320,64.3696
65.9488,69.5461
55.6088,79.4673
63.1801,69.0119
67.6737,64.3103
59.3069,63.4300
62.6106,64.1319
74.9153,69.8876
71.5795,57.2787
75.5249,72.3640
47.5524,85.4697
49.8687,80.7956
67.8104,55.4785
48.4347,82.0464
74.8217,68.6302
56.1580,73.1702
69.1152,71.4705
73.0220,71.0272
70.7380,62.4325
58.1583,61.3788
55.7244,74.9653
60.9151,58.3986
57.1560,80.4534
79.2982,72.8164
60.7513,57.3185
65.6985,54.8874
48.8405,77.2191
64.9056,70.9498
52.8255,76.7207
71.0174,55.0180
71.8753,57.8764
62.2441,54.7478
56.1684,64.1457
70.1896,66.5952
73.6048,54.7302
51.9904,83.5478
76.0235,59.3979
65.7837,57.0091
52.4385,83.0320
71.0760,69.9959
78.5664,59.5199
68.0891,60.4764
78.3629,64.7749
51.8025,72.7970
74.6563,71.5438
67.7981,57.2846
56.0896,54.4231
64.0343,55.3554
71.6227,63.3592
70.6220,59.8027
47.1191,77.1785
57.7105,61.0028
68.5545,70.4508
71.7636,70.4842
67.7793,61.3170
69.4371,65.3524
61.7219,67.3741
59.9414,55.5381
78.4335,70.9461
71.2258,75.9705
51.4849,79.0402
55.1398,64.4214
68.9624,69.3316
76.9354,57.3923
75.2828,72.0741
53.0787,73.1721
60.4601,55.9454
60.8807,56.5317
56.9800,59.3631
73.5519,71.2587
78.7226,67.3089
65.9401,53.8074
71.2536,60.7952
63.3809,56.2114
75.5092,61.9194
71.1356,69.9976
63.3776,69.4692
53.5029,76.8980
55.1451,77.0935
80.2802,65.7758
60.9333,56.0733
77.0094,69.9884
59.9952,57.3864
65.5880,64.4923
53.9866,55.8636
74.2242,63.9537
55.8260,77.8573
63.9233,62.2296
